energy,heating,price,area,rooms,fee,zipcode,construction_year,price_per_area,heating_raw,house_age,rooms_per_area,heating_clean_fußbodenheizung,heating_clean_minergie,heating_clean_missing,heating_clean_other,heating_clean_wärmepumpe,heating_clean_zentralheizung,energy_clean_gas,energy_clean_missing,energy_clean_other,energy_clean_öl,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_17,level_21,level_23,level_24,level_2023,log_price,log_area,log_fee,age_bin,rooms_per_area_bin,zipcode_freq
Gas,Etagenheizung,350000,50.0,2,3.57,10439,1902,7000.0,Etagenheizung,123,0.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.765691290604371,3.9318256327243257,1.5195132049061133,,3,0.018501387604070305
Gas,Zentralheizung,860000,153.0,5,3.57,12557,1907,5620.915032679739,Zentralheizung,118,0.032679738562091505,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.664688831019712,5.0369526024136295,1.5195132049061133,,1,0.007631822386679001
na,na,152190,17.1,1,3.57,10407,2024,8900.0,na,1,0.05847953216374269,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.932891589941208,2.89591193827178,1.5195132049061133,new,3,0.00786308973172988
na,na,149000,29.0,1,3.57,12047,1970,5137.931034482759,na,55,0.034482758620689655,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.91170829631447,3.4011973816621555,1.5195132049061133,very_old,2,0.005087881591119334
Gas,Etagenheizung,465600,97.0,3,3.57,10115,1900,4800.0,Etagenheizung,125,0.030927835051546393,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.051084323163382,4.584967478670572,1.5195132049061133,,1,0.009481961147086031
na,na,214347,24.22,2,3.57,13088,2024,8850.0,na,1,0.08257638315441784,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.27535614144842,3.2276373305367736,1.5195132049061133,new,3,0.0469472710453284
Öl,Zentralheizung,349000,55.0,2,3.57,10715,1958,6345.454545454545,Zentralheizung,67,0.03636363636363636,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.762830066509972,4.02535169073515,1.5195132049061133,very_old,2,0.007631822386679001
Öl,Zentralheizung,460000,76.0,3,3.57,13359,1904,6052.631578947368,Zentralheizung,121,0.039473684210526314,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.038983942375959,4.343805421853684,1.5195132049061133,,2,0.004162812210915819
Öl,Zentralheizung,258000,59.29,2,3.57,12105,1960,4351.492663180975,Zentralheizung,65,0.033732501264968795,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.460718739865236,4.099166252501314,1.5195132049061133,very_old,2,0.00786308973172988
"Elektro, ",Heizungsart,375000,81.63,3,3.57,10717,1953,4593.899301727306,Heizungsart,72,0.03675119441381845,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.834683971615659,4.414372810713093,1.5195132049061133,very_old,2,0.01734505087881591
na,na,225000,56.1,2,3.57,12439,1929,4010.695187165775,na,96,0.035650623885918005,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.323860125621126,4.044804116661965,1.5195132049061133,very_old,2,0.0032377428307123032
na,na,1295000,150.0,5,3.57,14109,1989,8633.333333333334,na,36,0.03333333333333333,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.07402202531625,5.017279836814924,1.5195132049061133,old,1,0.0020814061054579094
Fernwärme,Zentralheizung,399000,63.0,2,3.57,10717,1907,6333.333333333333,Zentralheizung,118,0.031746031746031744,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.896719202134523,4.1588830833596715,1.5195132049061133,,1,0.01734505087881591
Fernwärme,Zentralheizung,450000,92.0,4,3.57,10717,1900,4891.304347826087,Zentralheizung,125,0.043478260869565216,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.017005083966255,4.532599493153256,1.5195132049061133,,3,0.01734505087881591
na,na,199900,48.0,1,3.57,12487,1950,4164.583333333333,na,75,0.020833333333333332,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.20557752297723,3.8918202981106265,1.5195132049061133,very_old,0,0.005319148936170213
Fernwärme,Zentralheizung,238000,43.0,1,3.57,10717,1900,5534.883720930233,Zentralheizung,125,0.023255813953488372,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.380030154325457,3.784189633918261,1.5195132049061133,,0,0.01734505087881591
na,na,1249500,147.0,3,3.57,10587,1915,8500.0,na,110,0.02040816326530612,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.038254829576951,4.997212273764115,1.5195132049061133,,0,0.008094357076780759
na,na,465000,52.55,3,3.57,10119,1956,8848.715509039012,na,69,0.05708848715509039,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.049794835104816,3.980615796893758,1.5195132049061133,very_old,3,0.009250693802035153
"Erdwärme, ",Heizungsart,159000,33.0,1,3.57,13189,1910,4818.181818181818,Heizungsart,115,0.030303030303030304,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.976665770490767,3.5263605246161616,1.5195132049061133,,1,0.00786308973172988
Gas,Zentralheizung,255000,66.0,3,3.57,10315,1926,3863.6363636363635,Zentralheizung,99,0.045454545454545456,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.449022745701502,4.204692619390966,1.5195132049061133,very_old,3,0.00393154486586494
Gas,Fußbodenheizung,480000,61.1,2,2.8,10439,2018,7855.973813420622,Fußbodenheizung,7,0.03273322422258593,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.081543466215237,4.128745988939433,1.33500106673234,new,1,0.018501387604070305
Gas,Etagenheizung,420000,60.0,2,3.57,10999,1905,7000.0,Etagenheizung,120,0.03333333333333333,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.948012371209098,4.110873864173311,1.5195132049061133,,1,0.005550416281221091
Gas,Etagenheizung,440000,60.0,2,3.57,10999,1965,7333.333333333333,Etagenheizung,60,0.03333333333333333,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.994532278619134,4.110873864173311,1.5195132049061133,very_old,1,0.005550416281221091
Gas,Zentralheizung,365130,54.22,2,3.57,10963,1880,6734.230911102914,Zentralheizung,145,0.03688675765400221,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.808011472283544,4.011325206502009,1.5195132049061133,,2,0.005087881591119334
Gas,Zentralheizung,1001910,143.38,5,3.57,10963,1880,6987.794671502302,Zentralheizung,145,0.03487236713628121,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.81741973432672,4.972448712711015,1.5195132049061133,,2,0.005087881591119334
Gas,Zentralheizung,376140,55.69,2,3.57,10963,1880,6754.174896749865,Zentralheizung,145,0.03591309032142216,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.837719352077105,4.037597828336212,1.5195132049061133,,2,0.005087881591119334
Gas,Zentralheizung,319990,46.83,2,3.57,10963,1880,6833.013025838138,Zentralheizung,145,0.04270766602605168,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.676048149380394,3.8676530576922055,1.5195132049061133,,3,0.005087881591119334
Öl,Zentralheizung,310000,76.53,3,3.57,14052,1959,4050.6990722592445,Zentralheizung,66,0.03920031360250882,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.644330802262578,4.350664958230868,1.5195132049061133,very_old,2,0.0037002775208140612
Gas,Zentralheizung,685000,92.17,3,3.57,13189,1900,7431.919279592058,Zentralheizung,125,0.03254855158945427,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.437175577097312,4.534425781462334,1.5195132049061133,,1,0.00786308973172988
Fernwärme,Zentralheizung,850000,107.0,3,3.57,10245,2010,7943.92523364486,Zentralheizung,15,0.028037383177570093,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.652992804936396,4.68213122712422,1.5195132049061133,recent,0,0.022201665124884366
Gas,Etagenheizung,275000,58.11,2,3.57,13353,1905,4732.404061263122,Etagenheizung,120,0.03441748408191361,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.524530013005734,4.079400114836278,1.5195132049061133,,2,0.0037002775208140612
Gas,Etagenheizung,530900,105.13,4,3.57,10589,1956,5049.938171787311,Etagenheizung,69,0.03804813088557025,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.182330842163886,4.664664757773731,1.5195132049061133,very_old,2,0.01179463459759482
Fernwärme,Kf,519000,71.0,2,3.57,14059,2015,7309.859154929577,Kf,10,0.028169014084507043,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.159661088928443,4.276666119016055,1.5195132049061133,new,0,0.0064754856614246065
"Fernwärme, ",Heizungsartoffener ,1195000,139.0,4,3.57,10245,1905,8597.122302158274,Heizungsartoffener ,120,0.02877697841726619,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.993657580167481,4.941642422609304,1.5195132049061133,,1,0.022201665124884366
Fernwärme,Kf,1750000,162.0,5,3.57,14059,2015,10802.469135802468,Kf,10,0.030864197530864196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.375126917328105,5.093750200806762,1.5195132049061133,new,1,0.0064754856614246065
Fernwärme,Zentralheizung,969000,159.52,3,3.57,14059,1910,6074.473420260782,Zentralheizung,115,0.018806419257773318,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.784020922864116,5.078418545398716,1.5195132049061133,,0,0.0064754856614246065
"Fußbodenheizung, ",Wasser-,346800,40.8,2,3.57,13088,2024,8500.0,Wasser-,1,0.04901960784313726,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.75650640739071,3.7328963395307104,1.5195132049061133,new,3,0.0469472710453284
Öl,Zentralheizung,179949,36.0,1,2.8,12307,1962,4998.583333333333,Zentralheizung,63,0.027777777777777776,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.100434313507177,3.6109179126442243,1.33500106673234,very_old,0,0.005319148936170213
na,na,198000,22.5,1,3.57,10405,2024,8800.0,na,1,0.044444444444444446,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.19602736016897,3.1570004211501135,1.5195132049061133,new,3,0.009019426456984274
na,na,153080,17.2,1,3.57,10405,2024,8900.0,na,1,0.05813953488372093,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.93872247205031,2.9014215940827497,1.5195132049061133,new,3,0.009019426456984274
Fernwärme,Fußbodenheizung,975000,124.0,2,3.57,14059,2015,7862.903225806452,Fußbodenheizung,10,0.016129032258064516,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.790193775620484,4.8283137373023015,1.5195132049061133,new,0,0.0064754856614246065
Fernwärme,Kf,260000,31.0,1,3.57,14059,2015,8387.09677419355,Kf,10,0.03225806451612903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.468440756144114,3.4657359027997265,1.5195132049061133,new,1,0.0064754856614246065
Öl,Zentralheizung,210000,40.0,1,2.94,12207,1971,5250.0,Zentralheizung,54,0.025,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.25486757159303,3.713572066704308,1.3711807233098425,very_old,0,0.008556891766882516
na,na,152190,17.1,1,3.57,13088,2024,8900.0,na,1,0.05847953216374269,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.932891589941208,2.89591193827178,1.5195132049061133,new,3,0.0469472710453284
na,na,198240,22.4,3,3.57,10367,2024,8850.0,na,1,0.13392857142857142,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.197238741240884,3.152736022363656,1.5195132049061133,new,3,0.0043940795559666975
na,na,279000,47.23,1,3.57,10437,1909,5907.262333262757,na,116,0.021172983273343216,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.53897064502647,3.8759812340808804,1.5195132049061133,,0,0.010175763182238668
na,na,349000,79.0,4,3.57,10717,1960,4417.721518987341,na,65,0.05063291139240506,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.762830066509972,4.382026634673881,1.5195132049061133,very_old,3,0.01734505087881591
Gas,Zentralheizung,599000,79.47,3,3.57,10717,1900,7537.435510255443,Zentralheizung,125,0.03775009437523594,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.303018546545275,4.387884444158042,1.5195132049061133,,2,0.01734505087881591
na,na,495000,70.0,2,3.57,12167,2003,7071.428571428572,na,22,0.02857142857142857,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.112315061750808,4.2626798770413155,1.5195132049061133,recent,0,0.010175763182238668
na,na,407000,97.59,3,3.57,13351,1956,4170.509273491136,na,69,0.03074085459575776,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.91657092142417,4.59096983658695,1.5195132049061133,very_old,1,0.00393154486586494
Fernwärme,Fußbodenheizung,1533280,118.4,4,3.57,10627,1901,12950.0,Fußbodenheizung,124,0.03378378378378378,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.242920441773975,4.782479200958502,1.5195132049061133,,2,0.006244218316373728
na,na,563000,115.94,3,3.57,10243,1956,4855.959979299638,na,69,0.025875452820424357,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.241036683319184,4.761660982747524,1.5195132049061133,very_old,0,0.017113783533765033
na,na,357000,96.03,3,3.57,12307,1993,3717.5882536707277,na,32,0.031240237425804437,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.785493861878301,4.575020209037208,1.5195132049061133,old,1,0.005319148936170213
na,na,395000,96.69,3,3.57,12103,1900,4085.220808770297,na,125,0.03102699348433137,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.886643575525625,4.581799199664851,1.5195132049061133,,1,0.007631822386679001
na,na,258000,59.47,2,3.57,12307,1993,4338.321842946023,na,32,0.033630401883302505,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.460718739865236,4.1021473742851216,1.5195132049061133,old,1,0.005319148936170213
na,na,233000,51.3,2,3.57,12351,1992,4541.910331384016,na,33,0.038986354775828465,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.358798024384122,3.9569963710708773,1.5195132049061133,old,2,0.00393154486586494
na,na,365000,82.71,3,3.57,12351,1956,4413.009309636078,na,69,0.03627130939426913,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.807655372286902,4.427358444671965,1.5195132049061133,very_old,2,0.00393154486586494
na,na,295000,69.51,2,3.57,12351,1956,4243.993669975543,na,69,0.028772838440512153,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.59473402514672,4.25575454373095,1.5195132049061133,very_old,1,0.00393154486586494
na,na,297000,69.85,2,3.57,12351,1956,4251.968503937008,na,69,0.028632784538296353,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.601490784782536,4.260564966136689,1.5195132049061133,very_old,0,0.00393154486586494
Fernwärme,Zentralheizung,795000,108.0,3,3.57,13088,2016,7361.111111111111,Zentralheizung,9,0.027777777777777776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.586098651497313,4.6913478822291435,1.5195132049061133,new,0,0.0469472710453284
na,na,239000,60.0,2,7.14,10825,1956,3983.3333333333335,na,69,0.03333333333333333,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.384223015005313,4.110873864173311,2.096790180014449,very_old,1,0.0030064754856614245
"Gas, ",Heizungsart,142000,40.55,1,2.94,12103,1930,3501.8495684340323,Heizungsart,95,0.02466091245376079,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.863589378812122,3.7268975213014572,1.3711807233098425,very_old,0,0.007631822386679001
na,na,199000,39.0,1,2.98,10625,1960,5102.5641025641025,na,65,0.02564102564102564,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.201065128819632,3.6888794541139363,1.3812818192963463,very_old,0,0.00393154486586494
Fernwärme,Zentralheizung,414900,63.0,2,3.57,10117,1998,6585.714285714285,Zentralheizung,27,0.031746031746031744,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.935795216537384,4.1588830833596715,1.5195132049061133,recent,1,0.01156336725254394
na,na,769000,116.0,3,3.57,10717,1900,6629.310344827586,na,125,0.02586206896551724,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.552847548877052,4.762173934797756,1.5195132049061133,,0,0.01734505087881591
Gas,Zentralheizung,350000,80.63,3,3.57,12555,1959,4340.816073421804,Zentralheizung,66,0.037206994915044034,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.765691290604371,4.402196841463264,1.5195132049061133,very_old,2,0.011100832562442183
Fernwärme,Zentralheizung,303821,73.07,2,3.57,10247,1900,4157.944436841385,Zentralheizung,125,0.02737101409607226,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.624197282585092,4.305010592025198,1.5195132049061133,,0,0.027752081406105456
na,na,1800000,203.36,5,3.57,14169,2014,8851.298190401258,na,11,0.024586939417781273,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.403297778421795,5.319883144462597,1.5195132049061133,recent,0,0.0027752081406105457
"Fernwärme, ",Heizungsart,1814000,171.4,4,3.57,10437,1910,10583.430571761959,Heizungsart,115,0.023337222870478413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.411045460924983,5.149817358229593,1.5195132049061133,,0,0.010175763182238668
Fernwärme,Zentralheizung,446460,106.36,3,3.57,10247,1900,4197.630688228657,Zentralheizung,125,0.028206092515983452,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.009107329459168,4.676187673223372,1.5195132049061133,,0,0.027752081406105456
Fernwärme,Zentralheizung,364253,84.55,3,3.57,10247,1900,4308.137196924897,Zentralheizung,125,0.03548196333530455,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.805606705465927,4.449101000338202,1.5195132049061133,,2,0.027752081406105456
Fernwärme,Zentralheizung,336731,80.84,3,3.57,10247,1900,4165.400791687283,Zentralheizung,125,0.03711034141514102,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.727042640728182,4.404766121643371,1.5195132049061133,,2,0.027752081406105456
Fernwärme,Zentralheizung,441145,106.23,3,3.57,10247,1900,4152.734632401393,Zentralheizung,125,0.02824060999717594,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.997131165398445,4.674976060232054,1.5195132049061133,,0,0.027752081406105456
Fernwärme,Zentralheizung,243397,58.78,2,3.57,10247,1900,4140.813201769309,Zentralheizung,125,0.03402517863218782,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.402453242574936,4.090671156855792,1.5195132049061133,,2,0.027752081406105456
Fernwärme,Zentralheizung,349230,83.43,2,3.57,10247,1900,4185.904350952895,Zentralheizung,125,0.023972192256981897,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.763488873348727,4.435922788681409,1.5195132049061133,,0,0.027752081406105456
Fernwärme,Minergie zertifiziert,448314,57.0,3,3.57,13591,1894,7865.1578947368425,Minergie zertifiziert,131,0.05263157894736842,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.01325138932055,4.060443010546419,1.5195132049061133,,3,0.002312673450508788
Öl,Zentralheizung,436165,52.55,2,3.57,10707,1969,8300.0,Zentralheizung,56,0.038058991436726926,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.985778183815349,3.980615796893758,1.5195132049061133,very_old,2,0.012950971322849213
na,na,299000,84.0,3,3.57,13407,1960,3559.5238095238096,na,65,0.03571428571428571,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.608202196848836,4.442651256490317,1.5195132049061133,very_old,2,0.009481961147086031
na,na,239000,51.0,2,3.57,10589,1957,4686.274509803921,na,68,0.0392156862745098,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.384223015005313,3.9512437185814275,1.5195132049061133,very_old,2,0.01179463459759482
na,na,190000,52.03,2,3.57,12487,1956,3651.739381126273,na,69,0.03843936190659235,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.154784614286667,3.970857791149039,1.5195132049061133,very_old,2,0.005319148936170213
Fernwärme,Zentralheizung,449000,90.0,4,3.57,12157,1926,4988.888888888889,Zentralheizung,99,0.044444444444444446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.014780393893403,4.51085950651685,1.5195132049061133,very_old,3,0.01734505087881591
Fernwärme,Zentralheizung,369000,79.0,3,3.57,12157,1926,4670.886075949367,Zentralheizung,99,0.0379746835443038,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.818554633046093,4.382026634673881,1.5195132049061133,very_old,2,0.01734505087881591
Fernwärme,Zentralheizung,389000,84.0,3,3.57,12157,1926,4630.952380952381,Zentralheizung,99,0.03571428571428571,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.871337193291367,4.442651256490317,1.5195132049061133,very_old,2,0.01734505087881591
Gas,Zentralheizung,365000,75.0,3,2.94,12557,1994,4866.666666666667,Zentralheizung,31,0.04,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.807655372286902,4.330733340286331,1.3711807233098425,old,3,0.007631822386679001
Fernwärme,Zentralheizung,399000,80.0,2,3.57,12157,1926,4987.5,Zentralheizung,99,0.025,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.896719202134523,4.394449154672439,1.5195132049061133,very_old,0,0.01734505087881591
Fernwärme,Zentralheizung,379000,80.0,1,3.57,12157,1926,4737.5,Zentralheizung,99,0.0125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.84529412258351,4.394449154672439,1.5195132049061133,very_old,0,0.01734505087881591
Fernwärme,Zentralheizung,369000,80.0,4,3.57,12157,1926,4612.5,Zentralheizung,99,0.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.818554633046093,4.394449154672439,1.5195132049061133,very_old,3,0.01734505087881591
Fernwärme,Zentralheizung,389000,86.0,4,3.57,12157,1926,4523.2558139534885,Zentralheizung,99,0.046511627906976744,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.871337193291367,4.465908118654584,1.5195132049061133,very_old,3,0.01734505087881591
Gas,Etagenheizung,995000,134.0,4,3.57,10115,1870,7425.373134328358,Etagenheizung,155,0.029850746268656716,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.81049902116535,4.90527477843843,1.5195132049061133,,1,0.009481961147086031
Gas,Zentralheizung,1675000,154.0,5,3.57,10437,1858,10876.623376623376,Zentralheizung,167,0.032467532467532464,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.331324320256051,5.043425116919247,1.5195132049061133,,1,0.010175763182238668
na,na,525000,120.0,4,3.57,12107,1972,4375.0,na,53,0.03333333333333333,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.171155446333852,4.795790545596741,1.5195132049061133,very_old,1,0.00393154486586494
